file,bug,loc,bf,hcm
org::eclipse::mylyn::internal::tasks::ui::actions::RenameAction,0,25,11,11.2946
org::eclipse::mylyn::internal::bugzilla::core::BugzillaStatus,0,54,8,7.58067
org::eclipse::mylyn::internal::tasks::ui::actions::NewTaskAction,0,110,15,7.05552
org::eclipse::mylyn::zest::tests::uml::CompartmentFigure,0,8,1,0
org::eclipse::mylyn::internal::monitor::usage::WebBrowserDialog,0,6,4,5.25012
org::eclipse::mylyn::internal::tasks::ui::commands::AbstractTaskListViewHandler,0,2,8,4.88878
org::eclipse::mylyn::wikitext::ui::commands::ConvertMarkupToDocbook,1,62,4,1.49003
org::eclipse::mylyn::internal::tasks::ui::actions::ShowInTaskListAction,0,13,7,5.46656
org::eclipse::mylyn::monitor::ui::AbstractUserInteractionMonitor,0,78,18,13.6291
org::eclipse::mylyn::zest::layouts::dataStructures::DisplayIndependentPoint,0,32,1,2.9065
org::eclipse::mylyn::internal::pde::ui::PdeEditingMonitor,0,142,12,10.4928
org::eclipse::mylyn::internal::bugzilla::core::NewBugzillaTaskData,0,57,2,0
org::eclipse::mylyn::internal::web::tasks::Util,0,6,4,3.13618
org::eclipse::mylyn::internal::context::ui::DoiOrderSorter,0,3,3,3.95974
org::eclipse::mylyn::tasks::ui::TasksUi,0,21,20,6.99647
org::eclipse::mylyn::internal::jira::core::JiraTaskMapper,0,33,2,1.84703
org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaSourceViewerConfiguration,0,3,3,5.34175
org::eclipse::mylyn::internal::wikitext::textile::core::block::TableOfContentsBlock,0,75,4,3.33706
org::eclipse::mylyn::internal::wikitext::mediawiki::core::validation::Messages,0,9,1,0
org::eclipse::mylyn::internal::tasks::bugs::IRepositoryConstants,1,0,8,4.15475
org::eclipse::mylyn::internal::jira::core::model::filter::EstimateVsActualFilter,0,13,4,3.91697
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerQuerySelectionWizardPage,0,49,1,0
org::eclipse::mylyn::internal::commons::net::SslProtocolSocketFactory,0,41,1,0
org::eclipse::mylyn::internal::sandbox::ui::highlighters::TaskHighlighter,0,34,2,1.84703
org::eclipse::mylyn::internal::resources::ui::ResourceInteractionMonitor,0,34,13,12.3488
org::eclipse::mylyn::internal::context::ui::commands::RetrieveContextHandler,1,13,3,1.84703
org::eclipse::mylyn::internal::jira::ui::JiraConnectorUi,0,120,38,16.1003
org::eclipse::mylyn::wikitext::ui::viewer::HtmlViewer,0,164,10,3.33706
org::eclipse::mylyn::internal::web::ui::actions::OpenWebResourceAction,0,10,3,3.17351
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorOutlinePage,0,57,2,1.84703
org::eclipse::mylyn::internal::trac::ui::TracTaskListMigrator,0,23,5,3.26838
org::eclipse::mylyn::internal::wikitext::ui::editor::validation::ResourceMarkerMarkupValidator,1,98,4,1.49003
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensionReader,1,40,2,0
org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextContextUiStartup,0,3,1,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaLanguageSettings,0,47,9,6.88112
org::eclipse::mylyn::internal::bugzilla::core::history::AssignmentEvent,0,12,6,8.32124
org::eclipse::mylyn::internal::tests::report::JUnitReportParser,0,56,3,1.84703
org::eclipse::mylyn::internal::java::ui::junit::Messages,0,3,1,0
org::eclipse::mylyn::internal::jira::core::model::Project,0,136,11,9.38901
org::eclipse::mylyn::internal::tasks::ui::TaskListBackupManager,0,194,25,18.1636
org::eclipse::mylyn::internal::trac::core::client::InvalidWikiPageException,0,3,2,1.84703
org::eclipse::mylyn::internal::tests::report::TaskReporter,0,359,10,10.3831
org::eclipse::mylyn::internal::context::core::CompositeDegreeOfInterest,0,84,12,13.51
org::eclipse::mylyn::commons::net::AuthenticationCredentials,0,51,3,3.26838
org::eclipse::mylyn::internal::jira::ui::JiraSearchHandler,0,32,4,1.84703
org::eclipse::mylyn::internal::tasks::ui::dialogs::TaskRepositoryCredentialsDialog,0,205,6,7.58607
org::eclipse::mylyn::internal::trac::core::client::AbstractTracClient,1,106,6,3.08906
org::eclipse::mylyn::internal::tasks::ui::search::SearchScoreComputerAdapterFactory,0,9,5,5.50389
org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::Preferences,0,141,7,2.38141
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskReportGenerator,0,70,5,4.88878
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskAttachmentWizard,1,132,20,8.36649
org::eclipse::mylyn::internal::wikitext::ui::viewer::HtmlTextPresentationParser,2,166,12,3.33706
org::eclipse::mylyn::internal::context::ui::commands::FocusViewHandler,0,23,8,6.73823
org::eclipse::mylyn::zest::layouts::algorithms::HorizontalLayoutAlgorithm,0,22,2,5.65725
org::eclipse::mylyn::internal::tasks::core::externalization::ExternalizationManager,0,79,17,6.87646
org::eclipse::mylyn::internal::ide::ui::ProblemsListInterestSorter,0,26,3,1.45431
org::eclipse::mylyn::zest::tests::swt::GraphSnippet1,0,25,1,0
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizeQueriesJob,0,189,32,8.07677
org::eclipse::mylyn::internal::ide::ant::AntEditingMonitor,0,80,10,9.01244
org::eclipse::mylyn::internal::ide::ui::actions::FocusAllMarkersViewAction,0,3,3,3.4091
org::eclipse::mylyn::internal::context::ui::actions::OpenQuickContextPopupDialogAction,0,16,4,4.5803
org::eclipse::mylyn::internal::bugzilla::core::internal::NewBugParser,0,263,4,2.60575
org::eclipse::mylyn::internal::bugzilla::ui::action::BugzillaNotObsoleteAttachmentAction,0,4,1,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorActionContributor,0,170,59,32.6127
org::eclipse::mylyn::internal::web::ui::WebContextManager,0,143,15,11.8411
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupEditorOutline,0,190,8,1.49003
org::eclipse::mylyn::monitor::internal::UsageSession,0,140,1,0
org::eclipse::mylyn::internal::monitor::usage::InteractionEventSummarySorter,0,33,5,5.25012
org::eclipse::mylyn::wikitext::core::parser::util::MarkupToEclipseToc,0,99,5,1.49003
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteRoleActor,0,98,7,5.94514
org::eclipse::mylyn::internal::team::ui::templates::CommitTemplateManager,0,161,13,10.5434
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet5,0,37,2,0.695021
org::xplanner::soap::TimeEntryData,0,121,4,6.45512
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteRoleActors,0,82,7,5.94514
org::eclipse::mylyn::internal::wikitext::ui::util::css::CssRule,0,8,1,0
org::eclipse::mylyn::commons::tests::manual::SampleNotificationPopup,0,32,2,1.84703
org::eclipse::mylyn::internal::tasks::bugs::wizards::BundleGroupContainer,1,13,4,3.37801
org::eclipse::mylyn::internal::wikitext::textile::core::block::TableBlock,0,103,4,1.49003
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensions,0,63,4,0
org::eclipse::mylyn::internal::monitor::core::collection::SummaryCollector,0,48,6,6.7028
org::eclipse::mylyn::wikitext::ui::annotation::AnchorNameAnnotation,0,6,4,1.49003
org::eclipse::mylyn::internal::tasks::core::externalization::AbstractExternalizationParticipant,0,57,8,4.92306
org::eclipse::mylyn::internal::trac::core::model::TracSearch,0,100,14,12.8912
org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryUtil,0,33,6,4.7898
org::eclipse::mylyn::internal::tasks::ui::dialogs::Messages,0,3,3,0
org::eclipse::mylyn::internal::tasks::core::AttributeMap,0,17,2,1.84703
org::eclipse::mylyn::monitor::internal::TemporalStatistic,0,25,1,0
org::eclipse::mylyn::internal::xplanner::ui::wizard::ProjectsViewerLabelProvider,0,30,1,0
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskPlanContentProvider,0,18,3,3.39209
org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentTableLabelProvider,0,122,19,15.2548
org::eclipse::mylyn::internal::sandbox::ui::IncomingPresentation,0,9,2,1.84703
org::eclipse::mylyn::internal::context::core::ContextCorePlugin,1,115,12,7.03716
org::eclipse::mylyn::internal::team::ccvs::CvsChangeSetAdapterFactory,0,10,2,1.47969
org::eclipse::mylyn::internal::tasks::ui::search::StackTraceDuplicateDetector,0,70,6,4.15475
org::eclipse::mylyn::internal::monitor::usage::UiUsageMonitorPlugin,1,385,25,15.0832
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetPage,2,251,29,15.0673
org::eclipse::mylyn::tasks::tests::connector::MockAttachmentHandler,0,14,9,6.12798
org::eclipse::mylyn::zest::layouts::dataStructures::InternalRelationship,0,58,3,8.01196
org::eclipse::mylyn::internal::tasks::ui::editors::RichTextAttributeEditor,1,347,27,9.16586
org::eclipse::mylyn::internal::tasks::ui::wizards::LocalRepositorySettingsPage,0,26,2,0
org::eclipse::mylyn::internal::sandbox::dev::properties::RepositoryQueryPropertySource,0,37,7,7.48906
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssConfiguration,0,34,1,0
org::eclipse::mylyn::internal::sandbox::ui::views::TaskActivityViewSorter,0,78,5,4.17741
org::eclipse::mylyn::internal::monitor::reports::collectors::FocusedUiViewUsageCollector,0,197,4,5.08708
org::eclipse::mylyn::zest::core::widgets::ZestStyles,0,38,3,3.63973
org::eclipse::mylyn::internal::wikitext::ui::editor::commands::ShowCheatSheetCommand,1,51,5,2.38141
org::eclipse::mylyn::zest::core::widgets::GraphNode,0,505,25,9.03923
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::HorizontalRuleAnnotation,0,6,2,0
org::eclipse::mylyn::internal::resources::ui::preferences::Messages,0,3,1,0
org::eclipse::mylyn::internal::tasks::ui::actions::TaskEditorCopyAction,0,7,4,3.95974
org::eclipse::mylyn::zest::tests::swt::ZoomSnippet,0,108,2,0.903836
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::HtmlEndTagPhraseModifier,0,12,5,3.33706
org::eclipse::mylyn::internal::wikitext::tasks::ui::util::PlatformUrlHyperlink,0,6,1,0
org::eclipse::mylyn::commons::tests::manual::NoticicationPopupMain,0,24,2,1.84703
org::eclipse::mylyn::internal::tasks::ui::views::CustomTaskListDecorationDrawer,0,217,36,20.4305
org::eclipse::mylyn::internal::tasks::ui::search::RepositorySearchResultView,1,258,46,23.0976
org::eclipse::mylyn::internal::tasks::ui::views::TaskRepositoriesSorter,0,31,9,8.86608
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorDescriptionPart,0,126,21,10.8205
org::eclipse::mylyn::internal::tasks::ui::properties::ProjectPropertiesLinkProvider,0,45,13,10.3211
org::eclipse::mylyn::internal::tasks::ui::actions::ActivateTaskHistoryDropDownAction,0,29,16,9.80513
org::eclipse::mylyn::team::ui::AbstractActiveChangeSetProvider,0,6,9,7.45802
org::eclipse::mylyn::internal::sandbox::ui::ActiveSearchViewTracker,0,51,3,3.24474
org::eclipse::mylyn::internal::bugzilla::core::SaxBugReportContentHandler,0,228,29,14.4362
org::eclipse::mylyn::internal::jira::core::model::JiraIssue,0,345,5,1.84703
org::eclipse::mylyn::internal::commons::core::ZipFileUtil,1,137,6,3.32672
org::eclipse::mylyn::internal::tasks::ui::actions::ToggleAllWorkingSetsAction,0,23,6,5.42764
org::eclipse::mylyn::internal::wikitext::ui::util::css::AnySelector,0,3,1,0
org::eclipse::mylyn::zest::core::widgets::internal::PolylineArcConnection,0,186,0,2.88496
org::eclipse::mylyn::internal::xplanner::ui::XPlannerMylynUIPlugin,2,54,1,0
org::eclipse::mylyn::internal::provisional::commons::ui::AbstractNotificationPopup,1,404,7,4.56874
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ExtendedPreformattedBlock,0,21,3,1.49003
org::eclipse::mylyn::commons::net::UnsupportedRequestException,0,3,1,0
org::eclipse::mylyn::internal::bugzilla::core::history::AttachmentFlag,0,14,6,8.32124
org::eclipse::mylyn::internal::compatibility::JavaRuntimeVersionChecker,0,31,5,3.17351
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTaskEditor,0,672,4,3.37801
org::eclipse::mylyn::internal::team::ui::templates::TemplateHandlerContentProposalProvider,0,4,5,4.46389
org::xplanner::soap::XPlanner::XPlannerServiceLocator,0,97,2,4.94923
org::eclipse::mylyn::internal::tasks::ui::wizards::NewLocalTaskWizard,0,25,14,12.5641
org::eclipse::mylyn::internal::bugs::java::BugzillaHyperLinkDetector,0,95,4,5.57658
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteFilter,0,82,7,5.94514
org::eclipse::mylyn::internal::context::core::LocalContextStore,1,159,9,4.83045
org::eclipse::mylyn::tasks::ui::TaskElementLabelProvider,1,238,12,5.39677
org::eclipse::mylyn::internal::jira::core::service::JiraClientCache,1,211,12,4.53504
org::eclipse::mylyn::internal::tasks::ui::views::TaskRepositoriesView,1,147,33,24.0633
org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentStorage,0,32,3,1.84703
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::ListBlock,0,115,5,1.49003
org::eclipse::mylyn::internal::jira::core::JiraTaskAttachmentHandler,0,61,8,6.31013
org::eclipse::mylyn::internal::monitor::ui::Messages,0,3,1,0
org::eclipse::mylyn::internal::context::ui::TaskUiBridge,0,21,8,8.10333
org::eclipse::mylyn::internal::ide::ui::IdeUiUtil,0,22,9,10.2198
org::eclipse::mylyn::internal::tasks::ui::views::TaskListToolTip,2,488,37,16.5524
org::eclipse::mylyn::internal::tasks::ui::TaskJobFactory,0,100,17,6.87646
org::eclipse::mylyn::internal::tasks::ui::commands::OpenRepositoryTaskHandler,0,4,3,1.84703
org::eclipse::mylyn::wikitext::core::util::XmlStreamWriter,0,0,3,1.49003
org::eclipse::mylyn::tasks::core::TaskActivationAdapter,0,8,4,3.4091
org::eclipse::mylyn::internal::provisional::commons::soap::AbstractSoapClient,0,57,1,0
org::eclipse::mylyn::internal::team::ui::actions::TaskResourceMappingActionProvider,0,8,8,9.45898
org::eclipse::mylyn::internal::tasks::ui::util::ClipboardCopier,0,17,1,0
org::eclipse::mylyn::internal::tasks::ui::PersonProposalProvider,2,123,27,12.458
org::eclipse::mylyn::internal::provisional::commons::ui::DateSelectionDialog,0,47,4,3.39209
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::TableBlock,0,62,3,1.49003
org::eclipse::mylyn::bugzilla::deprecated::BugzillaStackTraceDuplicateDetector,0,27,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::actions::ExpandAllAction,0,12,9,9.63232
org::eclipse::mylyn::internal::examples::jira::JiraIssueCollector,0,22,1,0
org::eclipse::mylyn::internal::monitor::reports::collectors::AbstractMylynUsageCollector,0,14,2,1.84703
org::eclipse::mylyn::internal::tasks::ui::actions::QueryCloneAction,0,55,15,9.11704
org::eclipse::mylyn::internal::tasks::ui::actions::DeactivateAllTasksAction,0,6,6,7.52569
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::SetMarkupLanguageAction,0,13,3,1.49003
org::eclipse::mylyn::internal::jira::ui::JiraTaskListMigrator,0,21,5,4.13774
org::eclipse::mylyn::internal::context::ui::commands::ClearContextHandler,0,12,4,3.39209
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteResolution,0,38,7,5.94514
org::eclipse::mylyn::jira::tests::util::MockIssueCollector,0,15,2,1.84703
org::eclipse::mylyn::internal::monitor::ui::MonitorUiPlugin,1,209,11,7.5628
org::eclipse::mylyn::internal::monitor::core::collection::InteractionByTypeSummary,0,55,5,5.25012
org::eclipse::mylyn::internal::bugzilla::core::BugzillaCorePlugin,3,257,31,22.1164
org::eclipse::mylyn::internal::xplanner::ui::wizard::NewXPlannerTaskWizard,1,27,1,0
org::eclipse::mylyn::wikitext::tasks::ui::editor::MarkupSourceViewer,0,36,1,0
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaSearchManager,0,50,5,5.87331
org::eclipse::mylyn::internal::xplanner::ui::wizard::ErrorQueryPage,0,28,1,0
org::eclipse::mylyn::internal::tasks::ui::actions::AbstractTaskEditorAction,0,24,4,4.10346
org::eclipse::mylyn::internal::bugzilla::ui::wizard::BugzillaProductPage,0,291,75,37.7569
org::eclipse::mylyn::internal::context::ui::views::QuickContextPopupDialog,0,326,12,10.6992
org::eclipse::mylyn::internal::sandbox::dev::properties::AbstractTaskPropertiesSource,0,49,8,5.56937
org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextUserInteractionMonitor,0,18,1,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskHyperlinkTextPresentationManager,0,18,3,0.891381
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet4,0,41,1,0
org::eclipse::mylyn::internal::tasks::ui::editors::TextAttributeEditor,0,34,11,7.04123
org::eclipse::mylyn::internal::sandbox::ui::actions::ContextCapturePauseAction,0,35,6,6.73946
org::eclipse::mylyn::internal::sandbox::ui::views::ActiveViewDelegatingDragAdapter,0,65,1,0
org::eclipse::mylyn::internal::wikitext::textile::core::TextileContentState,0,31,4,1.49003
org::eclipse::mylyn::internal::provisional::commons::soap::CommonsHttpSender,0,565,1,0
org::eclipse::mylyn::internal::tasks::core::AbstractSearchHandler,0,0,3,3.37801
org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryComparator,0,12,2,1.84703
org::eclipse::mylyn::internal::tasks::core::CommentQuoter,0,51,7,5.99636
org::eclipse::mylyn::zest::layouts::dataStructures::BendPoint,0,19,2,4.18705
org::eclipse::mylyn::internal::trac::core::model::TracRepositoryAttribute,0,14,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryAdapterFactory,0,28,9,8.85146
org::eclipse::mylyn::internal::wikitext::mediawiki::core::validation::MediaWikiReferenceValidationRule,0,3,1,0
org::eclipse::mylyn::sandbox::tests::util::PdeProject,0,71,1,0
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskListManager,0,0,2,1.05195
org::eclipse::mylyn::internal::tasks::core::TaskRepositoryAdapter,0,12,2,1.84703
org::eclipse::mylyn::internal::java::ui::actions::FilterMembersAction,0,41,10,12.1149
org::eclipse::mylyn::internal::context::ui::TaskStructureBridge,0,41,16,13.3451
org::eclipse::mylyn::zest::tests::swt::NestedGraphSnippet,0,82,2,0.903836
org::eclipse::mylyn::internal::wikitext::ui::editor::outline::Messages,1,9,1,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::WikiWordReplacementToken,1,9,3,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaTaskAttachmentHandler,0,48,7,4.15475
org::eclipse::mylyn::internal::tasks::ui::views::TaskListInterestFilter,0,142,7,5.4131
org::eclipse::mylyn::internal::tasks::ui::dialogs::AbstractWorkingSetDialogCOPY,0,212,1,1.29038
org::eclipse::mylyn::internal::jira::core::html::SingleCharReader,0,25,2,0
org::eclipse::mylyn::monitor::reports::tests::FileTool,0,127,6,7.71893
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::StackTrace,0,134,6,6.86328
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkDetector,0,9,2,1.84703
org::eclipse::mylyn::internal::pde::ui::PdeContextLabelProvider,0,13,9,6.9016
org::eclipse::mylyn::zest::core::widgets::internal::CachedLabel,0,127,2,2.73589
org::eclipse::mylyn::internal::commons::ui::CommonsUiPlugin,0,11,3,1.84703
org::eclipse::mylyn::internal::trac::ui::editor::TracTaskEditorPageFactory,0,33,4,3.26838
org::eclipse::mylyn::wikitext::core::parser::markup::token::ImpliedHyperlinkReplacementToken,0,11,5,1.49003
org::eclipse::mylyn::internal::context::ui::InterestDecoratorLightweight,0,55,19,18.2964
org::eclipse::mylyn::wikitext::core::parser::markup::block::GlossaryBlock,0,37,3,1.49003
org::eclipse::mylyn::internal::tasks::ui::commands::MaximizePartHandler,0,20,2,2.92733
org::eclipse::mylyn::internal::context::core::CompositeInteractionContext,0,106,10,8.68041
org::eclipse::mylyn::internal::tasks::ui::editors::MultiSelectionAttributeEditor,0,64,10,6.89909
org::eclipse::mylyn::internal::tasks::ui::editors::Messages,1,3,5,0
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupEditor,4,822,21,2.38141
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::HtmlCommentPhraseModifier,0,9,4,1.49003
org::eclipse::mylyn::internal::bugzilla::core::BugzillaReportSubmitForm,0,345,41,15.0013
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteField,0,38,7,5.94514
org::eclipse::mylyn::internal::jira::core::model::JiraWorkLog,1,62,2,0
org::eclipse::mylyn::internal::jira::core::Messages,2,3,3,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::SourceLinkReplacementToken,0,9,1,0
org::eclipse::mylyn::internal::trac::ui::wizard::TracQueryPage,1,322,5,3.30805
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTextViewerConfiguration,0,107,17,6.84283
org::eclipse::mylyn::internal::jira::core::model::IssueField,0,13,2,0
org::eclipse::mylyn::tasks::core::data::TaskDataModel,1,96,13,7.56208
org::eclipse::mylyn::internal::tasks::ui::views::PriorityDropDownAction,0,22,13,11.1126
org::eclipse::mylyn::internal::wikitext::textile::core::block::ListBlock,0,106,4,1.49003
org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryLocationUi,0,41,13,13.1929
org::eclipse::mylyn::internal::wikitext::textile::core::phrase::ImageTextilePhraseModifier,0,12,4,1.49003
org::eclipse::mylyn::internal::wikitext::mediawiki::core::phrase::SimpleWrappedPhraseModifier,0,22,4,1.49003
org::eclipse::mylyn::internal::tasks::ui::editors::EditorUtil,3,273,20,8.69116
org::eclipse::mylyn::internal::wikitext::twiki::core::validation::ListWhitespaceValidationRule,0,33,2,0
org::eclipse::mylyn::xplanner::wsdl::db::QueryException,0,43,3,5.0865
org::eclipse::mylyn::internal::trac::core::client::TracLoginException,0,3,2,1.84703
org::eclipse::mylyn::internal::sandbox::bridge::bugs::MylynBugsManager,0,38,4,3.24474
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskDiffUtil,1,130,5,0.95565
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::ImageDrawingStrategy,0,45,2,0.891381
org::eclipse::mylyn::internal::trac::core::model::TracMilestone,0,21,5,4.78742
org::eclipse::mylyn::internal::team::ui::actions::CommitContextAction,0,28,5,7.87707
org::eclipse::mylyn::internal::tasks::ui::util::TreeWalker,0,130,4,0.891381
org::eclipse::mylyn::internal::trac::ui::TracUiPlugin,0,19,16,17.0173
org::eclipse::mylyn::internal::tasks::core::TaskList,0,519,27,8.8911
org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportErrorPage,2,74,8,4.15475
org::eclipse::mylyn::internal::jira::ui::editor::WorkLogTableLabelProvider,1,22,3,0
org::eclipse::mylyn::tasks::ui::editors::AbstractTaskEditorExtension,0,0,2,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::Colors,0,0,1,0
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Messages,1,9,1,0
org::eclipse::mylyn::internal::xplanner::ui::XPlannerTaskListMigrator,1,132,1,0
org::eclipse::mylyn::internal::tasks::ui::deprecated::TaskFactory,0,95,4,4.81344
org::eclipse::mylyn::internal::trac::ui::Messages,0,3,1,0
org::eclipse::mylyn::internal::trac::core::TracAttributeMapper,0,27,5,3.26838
org::eclipse::mylyn::wikitext::ui::viewer::Messages,1,9,1,0
org::eclipse::mylyn::internal::wikitext::twiki::core::validation::TWikiReferenceValidationRule,0,3,2,0
org::eclipse::mylyn::internal::web::ui::BrowserTracker,0,31,4,3.7967
org::eclipse::mylyn::internal::context::core::InteractionContext,0,218,15,12.804
org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesWriter,0,21,13,11.108
org::eclipse::mylyn::internal::java::ui::actions::Messages,0,3,1,0
org::eclipse::mylyn::internal::tasks::ui::TaskEditorBloatMonitor,1,47,5,7.20108
org::eclipse::mylyn::tasks::core::AbstractTaskListMigrator,0,0,4,3.4091
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryWizardPage,0,57,31,20.3292
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ExtendedQuoteBlock,0,79,4,1.49003
org::eclipse::mylyn::context::core::AbstractContextStructureBridge,0,9,12,10.0513
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskAttachmentPage,0,126,2,0
org::eclipse::mylyn::wikitext::tracwiki::core::Main,0,12,1,0
org::eclipse::mylyn::zest::layouts::algorithms::VerticalLayoutAlgorithm,0,17,1,4.37354
org::eclipse::mylyn::context::tests::support::DomContextWriter,0,108,13,12.7082
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultContentProvider,0,11,7,8.24459
org::eclipse::mylyn::monitor::usage::AbstractStudyQuestionnairePage,0,3,3,3.17351
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::TableBlock,1,199,3,1.49003
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorPeoplePart,1,31,10,9.05387
org::eclipse::mylyn::internal::wikitext::textile::core::block::TextileGlossaryBlock,0,29,3,1.49003
org::eclipse::mylyn::zest::core::widgets::internal::XYScaledGraphics,0,206,1,2.35602
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCategorySearchOperation,0,67,6,8.50289
org::eclipse::mylyn::internal::wikitext::textile::core::token::HyperlinkReplacementToken,0,9,3,1.49003
org::eclipse::mylyn::internal::tasklist::RelativePathUtil,0,27,2,1.05195
org::eclipse::mylyn::tasks::core::RepositoryStatus,0,74,10,8.10051
org::eclipse::mylyn::internal::tasks::ui::actions::FilterCompletedTasksAction,0,19,11,8.95891
org::eclipse::mylyn::internal::java::ui::JavaDebugStructureBridge,0,75,7,5.86159
org::eclipse::mylyn::internal::xplanner::core::service::exceptions::AuthenticationException,0,3,1,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteServerInfo,0,92,7,5.94514
org::eclipse::mylyn::internal::resources::ui::EditorInteractionMonitor,0,114,26,19.228
org::eclipse::mylyn::tasks::core::data::TaskAttribute,0,202,14,6.31013
org::eclipse::mylyn::zest::layouts::algorithms::ContinuousLayoutAlgorithm,0,53,3,6.89385
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventClassifier,0,50,5,4.58293
org::eclipse::mylyn::internal::context::core::InteractionContextScaling,0,43,7,8.83356
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet3,0,46,2,0.903836
org::eclipse::mylyn::bugzilla::deprecated::BugzillaCompareNode,0,89,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::actions::DeleteTaskRepositoryAction,0,101,22,17.6665
org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentSizeFormatter,0,34,5,5.8901
org::eclipse::mylyn::internal::jira::ui::wizards::JiraNamedFilterPage,0,192,5,4.17741
org::eclipse::mylyn::internal::tasks::ui::util::WebBrowserDialog,0,6,3,3.95974
org::eclipse::mylyn::internal::jira::core::IJiraConstants,0,0,5,1.84703
org::eclipse::mylyn::internal::tests::report::TaskReporterStatistics,0,14,4,3.22269
org::eclipse::mylyn::internal::wikitext::ui::util::PreferenceStoreFacade,0,107,2,0
org::eclipse::mylyn::internal::bugzilla::ui::FavoritesView,0,272,1,1.18889
org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::Messages,1,9,1,0
org::eclipse::mylyn::wikitext::core::parser::markup::token::AcronymReplacementToken,0,9,5,1.49003
org::eclipse::mylyn::internal::trac::core::model::TracComponent,0,15,5,4.78742
org::eclipse::mylyn::internal::tasks::ui::actions::CollapseAllAction,0,13,9,9.63232
